id,percentage,nett_value,spa,comm,ren_id,sale_id,created_at,updated_at
533,25.0,103385.0,112375.0,1166.18,7,306,2017-04-29 09:11:13.672401,2017-04-29 09:11:13.828262
534,25.0,103385.0,112375.0,1166.18,31,306,2017-04-29 09:11:13.762544,2017-04-29 09:11:13.830282
535,100.0,1370200.0,2108000.0,32199.7,30,307,2017-04-29 09:11:13.915397,2017-04-29 09:11:13.952859
536,12.5,68908.73,80595.0,1101.16,28,308,2017-04-29 09:11:14.043498,2017-04-29 09:11:14.364259
537,12.5,68908.73,80595.0,1101.16,2,308,2017-04-29 09:11:14.128007,2017-04-29 09:11:14.365781
538,37.5,206726.18,241785.0,3303.48,11,308,2017-04-29 09:11:14.220736,2017-04-29 09:11:14.367253
539,37.5,206726.18,241785.0,3303.48,6,308,2017-04-29 09:11:14.322401,2017-04-29 09:11:14.368615
544,90.0,645048.0,758880.0,10307.87,72,310,2017-04-29 09:11:14.84396,2017-04-29 09:11:14.962997
545,10.0,71672.0,84320.0,1145.32,100,310,2017-04-29 09:11:14.928839,2017-04-29 09:11:14.964453
548,50.0,229500.0,255000.0,1721.31,33,312,2017-04-29 09:11:15.248562,2017-04-29 09:11:15.383417
549,50.0,229500.0,255000.0,1721.31,50,312,2017-04-29 09:11:15.334898,2017-04-29 09:11:15.384839
550,50.0,229500.0,255000.0,1721.31,29,313,2017-04-29 09:11:15.464683,2017-04-29 09:11:15.577492
551,50.0,229500.0,255000.0,1721.31,37,313,2017-04-29 09:11:15.542496,2017-04-29 09:11:15.579351
552,100.0,457020.0,527800.0,4295.99,37,314,2017-04-29 09:11:15.660028,2017-04-29 09:11:15.693657
553,100.0,457180.0,560800.0,4297.49,97,315,2017-04-29 09:11:15.772776,2017-04-29 09:11:15.81578
554,37.5,217365.45,245535.0,3473.5,17,316,2017-04-29 09:11:15.89604,2017-04-29 09:11:16.18911
555,37.5,217365.45,245535.0,3473.5,87,316,2017-04-29 09:11:15.974367,2017-04-29 09:11:16.190823
556,12.5,72455.15,81845.0,1157.83,4,316,2017-04-29 09:11:16.052824,2017-04-29 09:11:16.192989
557,12.5,72455.15,81845.0,1157.83,3,316,2017-04-29 09:11:16.132847,2017-04-29 09:11:16.194695
558,100.0,580081.2,666760.0,9269.7,30,317,2017-04-29 09:11:16.281023,2017-04-29 09:11:16.367421
559,12.5,73854.9,86380.0,1180.2,2,318,2017-04-29 09:11:16.503589,2017-04-29 09:11:16.908647
560,12.5,73854.9,86380.0,1180.2,28,318,2017-04-29 09:11:16.604671,2017-04-29 09:11:16.911479
561,37.5,221564.7,259140.0,3540.6,20,318,2017-04-29 09:11:16.707743,2017-04-29 09:11:16.914555
562,37.5,221564.7,259140.0,3540.6,8,318,2017-04-29 09:11:16.807919,2017-04-29 09:11:16.917348
563,100.0,273240.0,297000.0,1797.92,31,319,2017-04-29 09:11:17.027375,2017-04-29 09:11:17.086987
564,100.0,603432.0,704800.0,5672.26,37,320,2017-04-29 09:11:17.247827,2017-04-29 09:11:17.30219
565,100.0,651840.0,651840.0,7352.76,82,321,2017-04-29 09:11:17.401755,2017-04-29 09:11:17.459564
566,100.0,422556.0,459300.0,3972.03,31,322,2017-04-29 09:11:17.592311,2017-04-29 09:11:17.712187
567,100.0,704880.0,801000.0,9938.81,31,323,2017-04-29 09:11:17.799928,2017-04-29 09:11:17.857377
570,50.0,201375.0,223750.0,1892.93,75,326,2017-04-29 09:11:18.224525,2017-04-29 09:11:18.359845
571,50.0,201375.0,223750.0,1892.93,37,326,2017-04-29 09:11:18.311856,2017-04-29 09:11:18.361812
572,100.0,741526.0,904300.0,11849.59,57,327,2017-04-29 09:11:18.449928,2017-04-29 09:11:18.501454
573,100.0,704544.0,859200.0,11258.61,57,328,2017-04-29 09:11:18.597599,2017-04-29 09:11:18.633751
574,100.0,708644.0,864200.0,11324.13,57,329,2017-04-29 09:11:18.729666,2017-04-29 09:11:18.770904
575,100.0,696344.0,849200.0,11127.58,57,330,2017-04-29 09:11:18.855662,2017-04-29 09:11:18.901612
576,100.0,733326.0,894300.0,11718.55,57,331,2017-04-29 09:11:18.993151,2017-04-29 09:11:19.049194
577,100.0,734966.0,896300.0,11744.76,57,332,2017-04-29 09:11:19.184541,2017-04-29 09:11:19.259714
578,100.0,725126.0,884300.0,11587.51,57,333,2017-04-29 09:11:19.377239,2017-04-29 09:11:19.427615
579,100.0,588258.0,713040.0,9400.36,57,334,2017-04-29 09:11:19.528533,2017-04-29 09:11:19.591316
580,100.0,583308.0,707040.0,9321.26,57,335,2017-04-29 09:11:19.697299,2017-04-29 09:11:19.74281
581,100.0,584958.0,709040.0,9347.63,57,336,2017-04-29 09:11:19.839363,2017-04-29 09:11:19.893757
582,100.0,599808.0,727040.0,9584.93,57,337,2017-04-29 09:11:20.002119,2017-04-29 09:11:20.047997
583,100.0,584958.0,709040.0,9347.63,57,338,2017-04-29 09:11:20.147999,2017-04-29 09:11:20.209824
584,100.0,599808.0,727040.0,9584.93,57,339,2017-04-29 09:11:20.325515,2017-04-29 09:11:20.540159
585,100.0,589984.2,690040.0,9427.95,87,340,2017-04-29 09:11:20.814008,2017-04-29 09:11:20.875206
586,100.0,589984.2,690040.0,9427.95,87,341,2017-04-29 09:11:20.984435,2017-04-29 09:11:21.059629
587,100.0,614779.2,719040.0,9824.17,87,342,2017-04-29 09:11:21.229855,2017-04-29 09:11:21.297416
588,100.0,623329.2,729040.0,9960.8,87,343,2017-04-29 09:11:21.42711,2017-04-29 09:11:21.489907
589,100.0,623329.2,729040.0,9960.8,87,344,2017-04-29 09:11:21.586124,2017-04-29 09:11:21.637444
590,100.0,437532.0,513800.0,4112.8,37,345,2017-04-29 09:11:21.725088,2017-04-29 09:11:21.765609
594,70.0,504322.0,593320.0,8059.07,17,347,2017-04-29 09:11:22.186392,2017-04-29 09:11:22.328395
595,30.0,216138.0,254280.0,3453.89,54,347,2017-04-29 09:11:22.274657,2017-04-29 09:11:22.329986
596,50.0,200000.0,210000.0,1500.05,13,348,2017-04-29 09:11:22.423825,2017-04-29 09:11:22.653166
597,25.0,100000.0,105000.0,750.03,29,348,2017-04-29 09:11:22.51485,2017-04-29 09:11:22.654582
598,25.0,100000.0,105000.0,750.03,31,348,2017-04-29 09:11:22.612343,2017-04-29 09:11:22.656163
599,25.0,180115.0,211900.0,2878.24,20,349,2017-04-29 09:11:22.736839,2017-04-29 09:11:23.00593
600,37.5,270172.5,317850.0,4317.36,2,349,2017-04-29 09:11:22.817185,2017-04-29 09:11:23.009171
601,37.5,270172.5,317850.0,4317.36,28,349,2017-04-29 09:11:22.898793,2017-04-29 09:11:23.013042
602,100.0,400000.0,420000.0,3000.1,33,350,2017-04-29 09:11:23.104667,2017-04-29 09:11:23.148837
603,50.0,316262.5,363520.0,5053.87,8,351,2017-04-29 09:11:23.244479,2017-04-29 09:11:23.59221
604,25.0,158131.25,181760.0,2526.94,20,351,2017-04-29 09:11:23.378051,2017-04-29 09:11:23.593999
605,12.5,79065.63,90880.0,1263.47,2,351,2017-04-29 09:11:23.456233,2017-04-29 09:11:23.596399
606,12.5,79065.63,90880.0,1263.47,28,351,2017-04-29 09:11:23.540485,2017-04-29 09:11:23.598421
608,50.0,234500.0,260000.0,1758.81,50,353,2017-04-29 09:11:23.828091,2017-04-29 09:11:23.944698
609,50.0,234500.0,260000.0,1758.81,13,353,2017-04-29 09:11:23.906727,2017-04-29 09:11:23.946177
610,100.0,469700.0,520700.0,3522.87,33,354,2017-04-29 09:11:24.027831,2017-04-29 09:11:24.062213
611,50.0,249810.0,288400.0,2348.21,26,355,2017-04-29 09:11:24.142311,2017-04-29 09:11:24.340955
612,25.0,124905.0,144200.0,1174.11,33,355,2017-04-29 09:11:24.220397,2017-04-29 09:11:24.342996
613,25.0,124905.0,144200.0,1174.11,63,355,2017-04-29 09:11:24.298683,2017-04-29 09:11:24.34497
614,100.0,554689.8,648760.0,8863.94,101,356,2017-04-29 09:11:24.433363,2017-04-29 09:11:24.484338
615,100.0,449232.0,526800.0,4222.78,102,357,2017-04-29 09:11:24.574388,2017-04-29 09:11:24.618993
616,50.0,312519.5,365520.0,4994.06,62,358,2017-04-29 09:11:24.69997,2017-04-29 09:11:24.813378
617,50.0,312519.5,365520.0,4994.06,49,358,2017-04-29 09:11:24.778144,2017-04-29 09:11:24.814999
618,50.0,312519.5,365520.0,4994.06,62,359,2017-04-29 09:11:24.904659,2017-04-29 09:11:25.031612
619,50.0,312519.5,365520.0,4994.06,49,359,2017-04-29 09:11:24.98465,2017-04-29 09:11:25.033574
620,75.0,214935.0,233625.0,2020.39,29,360,2017-04-29 09:11:25.123908,2017-04-29 09:11:25.244805
621,25.0,71645.0,77875.0,673.46,7,360,2017-04-29 09:11:25.212724,2017-04-29 09:11:25.246501
622,50.0,312519.5,365520.0,4994.06,62,361,2017-04-29 09:11:25.327591,2017-04-29 09:11:25.44438
623,50.0,312519.5,365520.0,4994.06,49,361,2017-04-29 09:11:25.408467,2017-04-29 09:11:25.445802
624,10.0,30360.0,31300.0,285.38,35,362,2017-04-29 09:11:25.526132,2017-04-29 09:11:25.555538
626,100.0,707840.0,896000.0,11311.28,3,364,2017-04-29 09:11:25.742275,2017-04-29 09:11:25.77243
629,25.0,114750.0,127500.0,860.65,7,366,2017-04-29 09:11:26.048129,2017-04-29 09:11:26.167932
630,75.0,344250.0,382500.0,2581.96,50,366,2017-04-29 09:11:26.128307,2017-04-29 09:11:26.169896
